"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"mt:CoII",2.12245689536196e-42,-1.17797146486855,0.712,0.886,2.71632033468424e-38,"atlas_1h_alh","mt:CoII"
"Rdl",3.19828191633022e-42,0.961145248103435,0.929,0.694,4.09316119651941e-38,"atlas_1h_alh","Rdl"
"Vha14-1",3.35712327167271e-42,1.37015846910399,0.664,0.275,4.29644636308674e-38,"atlas_1h_alh","Vha14-1"
"mt:lrRNA",4.60458377672131e-42,-1.36370432986596,0.664,0.872,5.89294631744793e-38,"atlas_1h_alh","mt:lrRNA"
"VhaM9.7-a",5.6962656120548e-41,1.54096679246698,0.573,0.201,7.29008073030773e-37,"atlas_1h_alh","VhaM9.7-a"
"CG11000",6.05057864564378e-41,1.49257380895549,0.658,0.27,7.74353055069491e-37,"atlas_1h_alh","CG11000"
"CG17124",6.48994902936475e-40,1.19252632702698,0.858,0.522,8.30583676778101e-36,"atlas_1h_alh","CG17124"
"Syn1",1.96968256232059e-39,1.64067651801226,0.447,0.12,2.52079974325789e-35,"atlas_1h_alh","Syn1"
"Rab27",2.06096999596947e-39,1.64526872905623,0.332,0.058,2.63762940084173e-35,"atlas_1h_alh","Rab27"
"Ptp99A",3.66968367076431e-38,1.52227690009079,0.797,0.503,4.69646116184417e-34,"atlas_1h_alh","Ptp99A"
"Hsp23",3.74694605766279e-38,-2.81621160891389,0.088,0.503,4.79534156459684e-34,"atlas_1h_alh","Hsp23"
"Dhit",4.38445540884771e-38,1.04358017711171,0.902,0.62,5.6112260322433e-34,"atlas_1h_alh","Dhit"
"kek1",1.26208839717833e-36,1.83327671463,0.522,0.186,1.61522073070883e-32,"atlas_1h_alh","kek1"
"luna",2.4870451958669e-36,1.32253069243903,0.797,0.482,3.18292044167046e-32,"atlas_1h_alh","luna"
"CG6329",3.34707670049995e-36,-1.40860599760211,0.519,0.776,4.28358876129984e-32,"atlas_1h_alh","CG6329"
"dlg1",8.4554282294189e-36,1.24463344868381,0.722,0.33,1.08212570480103e-31,"atlas_1h_alh","dlg1"
"Pcd",9.00126231762007e-36,1.26591003985524,0.668,0.286,1.15198155140902e-31,"atlas_1h_alh","Pcd"
"Hsp27",1.72198715697178e-35,-2.20136247416376,0.22,0.582,2.20379916349249e-31,"atlas_1h_alh","Hsp27"
"COX8",5.57102055455456e-35,1.01940052793814,0.881,0.609,7.12979210571893e-31,"atlas_1h_alh","COX8"
"Syx1A",2.51914193094347e-34,1.0391679817722,0.837,0.528,3.22399784322146e-30,"atlas_1h_alh","Syx1A"
"HDAC4",4.71727170274747e-34,1.37601912169016,0.488,0.157,6.03716432517622e-30,"atlas_1h_alh","HDAC4"
"Dsp1",1.28881968978989e-33,1.02397729264856,0.861,0.539,1.6494314389931e-29,"atlas_1h_alh","Dsp1"
"COX5A",2.85717718743282e-33,1.17910380522166,0.732,0.377,3.65661536447653e-29,"atlas_1h_alh","COX5A"
"CG13364",7.09580665346804e-33,1.15706937426411,0.695,0.322,9.0812133551084e-29,"atlas_1h_alh","CG13364"
"lncRNA:CR40469",9.71749419493511e-33,-1.88882236849044,0.132,0.522,1.2436449070678e-28,"atlas_1h_alh","lncRNA:CR40469"
"CG6770",2.59305992175585e-32,1.29198504939284,0.661,0.322,3.31859808786314e-28,"atlas_1h_alh","CG6770"
"lncRNA:CR43334",1.02345306644034e-31,1.38630728187329,0.359,0.089,1.30981523443034e-27,"atlas_1h_alh","lncRNA:CR43334"
"msi",1.44366365375896e-31,1.13937461949382,0.803,0.474,1.84760074408071e-27,"atlas_1h_alh","msi"
"Gapdh2",1.15967453049244e-30,1.38944499203189,0.814,0.664,1.48415146412423e-26,"atlas_1h_alh","Gapdh2"
"CG42394",1.94691249310016e-30,1.55479904788306,0.393,0.114,2.49165860866958e-26,"atlas_1h_alh","CG42394"
"dpr1",3.7347179847304e-30,1.70800793072185,0.508,0.196,4.77969207685797e-26,"atlas_1h_alh","dpr1"
"Galphao",5.63742274440533e-30,-1.00804253969618,0.739,0.857,7.21477362828994e-26,"atlas_1h_alh","Galphao"
"CG41128",5.74612295022277e-30,1.1074999271923,0.634,0.287,7.35388815169511e-26,"atlas_1h_alh","CG41128"
"side",8.68858572998387e-30,1.4041571593162,0.393,0.113,1.11196520172334e-25,"atlas_1h_alh","side"
"CG7945",1.82298652211199e-29,1.27953823596121,0.353,0.093,2.33305815099893e-25,"atlas_1h_alh","CG7945"
"CG10543",6.91710606883437e-29,1.33461333042247,0.285,0.06,8.85251234689423e-25,"atlas_1h_alh","CG10543"
"Df31",7.75583437811181e-29,-1.55612081781765,0.305,0.618,9.9259168371075e-25,"atlas_1h_alh","Df31"
"ATPsynE",1.99288057442656e-28,1.02496996140247,0.675,0.332,2.55048855915111e-24,"atlas_1h_alh","ATPsynE"
"Pglym78",2.14293793624905e-28,1.492787387921,0.688,0.496,2.74253197081153e-24,"atlas_1h_alh","Pglym78"
"pum",3.43655346604884e-28,1.12552903150011,0.756,0.457,4.39810112584931e-24,"atlas_1h_alh","pum"
"Hsp67Bc",3.76979059907208e-28,1.25230519674038,0.525,0.208,4.82457800869245e-24,"atlas_1h_alh","Hsp67Bc"
"RNASEK",1.98075420523348e-27,1.12985366908056,0.681,0.365,2.53496923185781e-23,"atlas_1h_alh","RNASEK"
"fs(1)h",4.0790426930553e-27,0.984140114578959,0.681,0.34,5.22035883857217e-23,"atlas_1h_alh","fs(1)h"
"pcs",4.35741659504578e-27,1.22559233510554,0.41,0.132,5.57662175833959e-23,"atlas_1h_alh","pcs"
"ATPsynG",1.23435912337254e-26,0.942798626194965,0.79,0.455,1.57973280609218e-22,"atlas_1h_alh","ATPsynG"
"CG44774",1.43176487563115e-26,1.19977131439606,0.39,0.12,1.83237268783275e-22,"atlas_1h_alh","CG44774"
"His3.3B",3.39758075226545e-26,-1.25838392985355,0.485,0.712,4.34822384674932e-22,"atlas_1h_alh","His3.3B"
"sdt",4.39420670609125e-26,1.14338956675725,0.58,0.269,5.62370574245558e-22,"atlas_1h_alh","sdt"
"Vha13",1.41209531177204e-25,0.971444533450101,0.722,0.41,1.80719958000586e-21,"atlas_1h_alh","Vha13"
"UQCR-Q",1.4530111785357e-25,0.831673142609023,0.868,0.548,1.85956370628999e-21,"atlas_1h_alh","UQCR-Q"
"SdhC",1.71554522486899e-25,1.17768811049098,0.444,0.161,2.19555477878733e-21,"atlas_1h_alh","SdhC"
"salr",2.17788824056973e-25,1.77718474426906,0.329,0.101,2.78726137028114e-21,"atlas_1h_alh","salr"
"Oda",3.03115089499289e-25,0.978128341328201,0.702,0.369,3.8792669154119e-21,"atlas_1h_alh","Oda"
"ND-MLRQ",3.17055606757706e-25,1.00933875242302,0.681,0.363,4.05767765528512e-21,"atlas_1h_alh","ND-MLRQ"
"CG42613",5.77806528710774e-25,0.913597769808729,0.769,0.468,7.39476795444049e-21,"atlas_1h_alh","CG42613"
"CG43222",1.13977335187381e-24,0.985023932881366,0.715,0.428,1.4586819357281e-20,"atlas_1h_alh","CG43222"
"CG2269",1.49702387848692e-24,-1.50498017124989,0.688,0.812,1.91589115968756e-20,"atlas_1h_alh","CG2269"
"Obp44a",3.99020192478324e-24,-1.20666531480222,0.522,0.736,5.10666042333759e-20,"atlas_1h_alh","Obp44a"
"Cyt-c-p",4.58215156878819e-24,1.17397511826158,0.492,0.207,5.86423757773512e-20,"atlas_1h_alh","Cyt-c-p"
"Msp300",5.63027468594857e-24,-1.2860080779918,0.461,0.675,7.20562554307698e-20,"atlas_1h_alh","Msp300"
"CG34200",6.59220396784366e-24,1.11180303264155,0.488,0.2,8.43670263804631e-20,"atlas_1h_alh","CG34200"
"GABA-B-R1",7.29022031103218e-24,1.08736187272588,0.397,0.136,9.33002395405899e-20,"atlas_1h_alh","GABA-B-R1"
"Nlg2",1.09212293907956e-23,1.0387172933206,0.569,0.264,1.39769893743402e-19,"atlas_1h_alh","Nlg2"
"dpr13",1.43254495616549e-23,1.35018821625689,0.6,0.308,1.8333710349006e-19,"atlas_1h_alh","dpr13"
"Gs1l",1.65614071635514e-23,1.1633189103555,0.325,0.096,2.11952888879131e-19,"atlas_1h_alh","Gs1l"
"tou",2.22112613762479e-23,0.959646431729211,0.505,0.207,2.84259723093221e-19,"atlas_1h_alh","tou"
"ox",2.66265448494539e-23,0.843949033582238,0.868,0.609,3.40766520983311e-19,"atlas_1h_alh","ox"
"Bsg",3.7474946545717e-23,0.872112361132685,0.786,0.518,4.79604365892086e-19,"atlas_1h_alh","Bsg"
"Pal2",6.84375585260458e-23,-1.43862143390844,0.369,0.603,8.75863874016334e-19,"atlas_1h_alh","Pal2"
"hdc",7.16303427752254e-23,-1.54240626462146,0.092,0.404,9.16725126837334e-19,"atlas_1h_alh","hdc"
"CG42337",7.32765854595833e-23,1.24769094656048,0.356,0.117,9.37793740711747e-19,"atlas_1h_alh","CG42337"
"lncRNA:noe",7.74910698959836e-23,-2.35695625401829,0.108,0.402,9.91730712528799e-19,"atlas_1h_alh","lncRNA:noe"
"Neb-cGP",1.81028416519615e-22,0.841797314340874,0.827,0.552,2.31680167461803e-18,"atlas_1h_alh","Neb-cGP"
"veli",5.01145248393466e-22,1.05280750085818,0.241,0.055,6.41365688893957e-18,"atlas_1h_alh","veli"
"fok",1.20496069344872e-21,0.91526713618011,0.637,0.336,1.54210869547568e-17,"atlas_1h_alh","fok"
"levy",3.14997826448093e-21,0.824295905013023,0.749,0.472,4.0313421828827e-17,"atlas_1h_alh","levy"
"HSPC300",4.42236427318364e-21,1.19589193802224,0.237,0.058,5.65974179682042e-17,"atlas_1h_alh","HSPC300"
"CG5446",4.61324758806682e-21,1.03547642128282,0.268,0.071,5.90403426320792e-17,"atlas_1h_alh","CG5446"
"Eip78C",5.14965988895338e-21,1.37648304581033,0.288,0.085,6.59053472588253e-17,"atlas_1h_alh","Eip78C"
"rad",6.71859388135907e-21,1.56018525506358,0.458,0.207,8.59845644936334e-17,"atlas_1h_alh","rad"
"HmgZ",7.39602898427793e-21,1.1054096846961,0.661,0.43,9.46543789407889e-17,"atlas_1h_alh","HmgZ"
"CG13954",8.6892202607704e-21,0.900015696031311,0.739,0.429,1.1120464089734e-16,"atlas_1h_alh","CG13954"
"CG31635",1.17142688222602e-20,1.16444209944635,0.305,0.095,1.49919212387286e-16,"atlas_1h_alh","CG31635"
"UQCR-6.4",1.39537809354842e-20,0.676449950176091,0.892,0.651,1.78580488412326e-16,"atlas_1h_alh","UQCR-6.4"
"CG42750",1.76218962601547e-20,1.39518795303136,0.407,0.167,2.2552502833746e-16,"atlas_1h_alh","CG42750"
"Pkc53E",1.90332131114016e-20,1.00811535563293,0.702,0.424,2.43587061399717e-16,"atlas_1h_alh","Pkc53E"
"Cbp53E",2.22563809023598e-20,0.981427791737171,0.922,0.787,2.84837162788401e-16,"atlas_1h_alh","Cbp53E"
"Pitslre",3.65281231214518e-20,1.10086502472673,0.329,0.108,4.6748691970834e-16,"atlas_1h_alh","Pitslre"
"vvl",1.4918402803437e-19,1.38555146868234,0.658,0.414,1.90925719078387e-15,"atlas_1h_alh","vvl"
"Tsp42Ej",1.8353527200615e-19,1.20593879404703,0.346,0.127,2.3488844111347e-15,"atlas_1h_alh","Tsp42Ej"
"RpS14a",2.93151476930266e-19,-1.14658652508902,0.41,0.611,3.75175260175355e-15,"atlas_1h_alh","RpS14a"
"BI-1",3.2582761783625e-19,1.15630132637915,0.237,0.062,4.16994185306833e-15,"atlas_1h_alh","BI-1"
"CG13108",5.10507050194658e-19,0.831745374896975,0.125,0.015,6.53346922839124e-15,"atlas_1h_alh","CG13108"
"Gapdh1",2.90984152441961e-18,1.16049116135113,0.715,0.603,3.72401518295221e-14,"atlas_1h_alh","Gapdh1"
"CG3262",4.11693121452039e-18,1.02964949013686,0.22,0.057,5.26884856834319e-14,"atlas_1h_alh","CG3262"
"CG9034",4.19088576712468e-18,0.886822512202433,0.458,0.206,5.36349560476616e-14,"atlas_1h_alh","CG9034"
"AP-2sigma",5.84664986806629e-18,0.987267926083242,0.441,0.201,7.48254250115124e-14,"atlas_1h_alh","AP-2sigma"
"CG13920",6.3063208320562e-18,0.951801012576327,0.261,0.077,8.07082940086553e-14,"atlas_1h_alh","CG13920"
"Act5C",7.9409776739454e-18,-1.08833951007589,0.461,0.639,1.01628632271153e-13,"atlas_1h_alh","Act5C"
"Jafrac1",8.48324175751543e-18,-1.52878305482246,0.197,0.438,1.08568528012682e-13,"atlas_1h_alh","Jafrac1"
"CG4101",9.82846598045396e-18,1.04012245448313,0.254,0.076,1.2578470761785e-13,"atlas_1h_alh","CG4101"
"stg",9.92859566473439e-18,-2.28211321409693,0,0.21,1.27066167317271e-13,"atlas_1h_alh","stg"
"Psc",1.01056966501257e-17,0.996160369916779,0.302,0.102,1.29332705728309e-13,"atlas_1h_alh","Psc"
"CG32683",1.01849998081813e-17,1.33423149305043,0.173,0.037,1.30347627545104e-13,"atlas_1h_alh","CG32683"
"CG8671",1.02934959650033e-17,0.869925241440998,0.329,0.117,1.31736161360113e-13,"atlas_1h_alh","CG8671"
"gro",1.23058743136188e-17,0.968070036226748,0.553,0.294,1.57490579465693e-13,"atlas_1h_alh","gro"
"RpL3",1.68981311395777e-17,-1.10665050317887,0.424,0.598,2.16262282324316e-13,"atlas_1h_alh","RpL3"
"Hsc70Cb",1.72335134606018e-17,-1.25752603372095,0.292,0.536,2.20554505268782e-13,"atlas_1h_alh","Hsc70Cb"
"CG1677",4.74114215889931e-17,1.10290734342619,0.336,0.128,6.06771373495933e-13,"atlas_1h_alh","CG1677"
"nrm",5.12033296715717e-17,1.37801140453058,0.22,0.063,6.55300213136775e-13,"atlas_1h_alh","nrm"
"Hrb87F",6.0490145245408e-17,-1.80286960946704,0.071,0.303,7.74152878850732e-13,"atlas_1h_alh","Hrb87F"
"CG40045",6.38807590273223e-17,0.886667636380029,0.369,0.146,8.17545954031671e-13,"atlas_1h_alh","CG40045"
"DOR",6.54311422486739e-17,0.904594328234468,0.4,0.165,8.37387758498529e-13,"atlas_1h_alh","DOR"
"Vha36-1",7.06343793899846e-17,0.974982837284279,0.498,0.262,9.03978787433023e-13,"atlas_1h_alh","Vha36-1"
"CG4587",9.08352955136238e-17,0.909718116141782,0.336,0.126,1.16251011198336e-12,"atlas_1h_alh","CG4587"
"Dak1",1.0576935444718e-16,1.08707878095934,0.356,0.145,1.35363619821501e-12,"atlas_1h_alh","Dak1"
"Adk1",2.24836432032523e-16,0.814999730297277,0.132,0.022,2.87745665715223e-12,"atlas_1h_alh","Adk1"
"RpS6",2.59553007360549e-16,-1.44797639026485,0.21,0.435,3.3217593882003e-12,"atlas_1h_alh","RpS6"
"eEF1alpha2",3.51335732037676e-16,-1.8999805330586,0.034,0.244,4.49639469861818e-12,"atlas_1h_alh","eEF1alpha2"
"skd",3.61275005474905e-16,0.97464703707578,0.366,0.155,4.62359752006783e-12,"atlas_1h_alh","skd"
"Prosap",3.95767123236752e-16,0.890343848022833,0.451,0.212,5.06502764318396e-12,"atlas_1h_alh","Prosap"
"CG9932",4.01281259037799e-16,0.951158163750635,0.295,0.104,5.13559755316575e-12,"atlas_1h_alh","CG9932"
"Caper",4.55058669820592e-16,0.984860464282268,0.254,0.081,5.82384085636394e-12,"atlas_1h_alh","Caper"
"CG13743",5.1376197959071e-16,-1.85608235820183,0.054,0.271,6.57512581480191e-12,"atlas_1h_alh","CG13743"
"ringer",6.30300455590621e-16,0.984505321609315,0.271,0.092,8.06658523064877e-12,"atlas_1h_alh","ringer"
"Hsp26",7.03466196932416e-16,-1.77139813589085,0.241,0.46,9.00296038834106e-12,"atlas_1h_alh","Hsp26"
"EMC6",7.19283764090657e-16,0.866571433068326,0.295,0.105,9.20539361283222e-12,"atlas_1h_alh","EMC6"
"JIL-1",8.44093335915675e-16,0.912427797184725,0.285,0.099,1.08027065130488e-11,"atlas_1h_alh","JIL-1"
"dysc",8.96907818792388e-16,0.703506168111924,0.732,0.508,1.1478626264905e-11,"atlas_1h_alh","dysc"
"side-II",1.21738043827548e-15,1.10035177421669,0.227,0.069,1.55800348490496e-11,"atlas_1h_alh","side-II"
"AstC-R2",1.38310659381845e-15,1.09650164005156,0.38,0.165,1.77009981876886e-11,"atlas_1h_alh","AstC-R2"
"Acbp1",1.60247097511262e-15,0.83383823232362,0.38,0.161,2.05084235394913e-11,"atlas_1h_alh","Acbp1"
"ND-B14.5A",1.63820511913595e-15,0.886921015689531,0.281,0.099,2.09657491147019e-11,"atlas_1h_alh","ND-B14.5A"
"CG18508",1.65548793954737e-15,0.905056062805408,0.207,0.058,2.11869346503272e-11,"atlas_1h_alh","CG18508"
"Ubx",1.91003722206827e-15,1.40201226308368,0.159,0.036,2.44446563680297e-11,"atlas_1h_alh","Ubx"
"CG34117",1.95142809988798e-15,0.842679901138819,0.2,0.053,2.49743768223664e-11,"atlas_1h_alh","CG34117"
"CG12848",2.28401412009156e-15,0.931974639523299,0.224,0.067,2.92308127089318e-11,"atlas_1h_alh","CG12848"
"mt:Cyt-b",2.5163914185326e-15,-0.850080459322374,0.556,0.718,3.22047773743802e-11,"atlas_1h_alh","mt:Cyt-b"
"CG17059",2.83794114114412e-15,0.799838508171203,0.356,0.146,3.63199707243625e-11,"atlas_1h_alh","CG17059"
"RpL8",4.04540687675344e-15,-0.864352869505895,0.536,0.674,5.17731172086905e-11,"atlas_1h_alh","RpL8"
"Akap200",5.34490757096561e-15,-1.4137193944201,0.169,0.396,6.84041270932179e-11,"atlas_1h_alh","Akap200"
"mt:ND4",6.21457193312331e-15,-1.20265464651743,0.278,0.495,7.95340916001121e-11,"atlas_1h_alh","mt:ND4"
"cindr",7.21302255158041e-15,0.839878490716173,0.481,0.243,9.23122626151261e-11,"atlas_1h_alh","cindr"
"robl",7.4613037250767e-15,0.840037848572395,0.349,0.144,9.54897650735316e-11,"atlas_1h_alh","robl"
"ND-13A",7.55505489292717e-15,0.937159136716624,0.305,0.12,9.6689592519682e-11,"atlas_1h_alh","ND-13A"
"CG13585",8.93490947233835e-15,1.02769350648419,0.18,0.047,1.14348971426986e-10,"atlas_1h_alh","CG13585"
"CG1695",9.26196453049104e-15,0.823724123768922,0.319,0.123,1.18534622061224e-10,"atlas_1h_alh","CG1695"
"Ubr3",1.13862549662507e-14,0.728121902040266,0.254,0.084,1.45721291058077e-10,"atlas_1h_alh","Ubr3"
"COX5B",1.19616213905754e-14,0.684167390603073,0.62,0.369,1.53084830556584e-10,"atlas_1h_alh","COX5B"
"CG32982",1.28824268910051e-14,1.29095421952367,0.288,0.113,1.64869299351083e-10,"atlas_1h_alh","CG32982"
"dpr8",1.30678899049278e-14,0.834068264892666,0.356,0.148,1.67242855003266e-10,"atlas_1h_alh","dpr8"
"Frq1",1.34625648156352e-14,0.999632635369584,0.498,0.267,1.72293904510499e-10,"atlas_1h_alh","Frq1"
"maf-S",1.75571679165859e-14,0.953380838684453,0.329,0.135,2.24696634996466e-10,"atlas_1h_alh","maf-S"
"Stacl",1.84560944908044e-14,0.850877862289134,0.515,0.284,2.36201097293315e-10,"atlas_1h_alh","Stacl"
"shakB",2.09871345086753e-14,0.904762029865584,0.346,0.148,2.68593347442027e-10,"atlas_1h_alh","shakB"
"CG3726",2.64921695003224e-14,0.976961977730091,0.176,0.046,3.39046785265126e-10,"atlas_1h_alh","CG3726"
"prim",2.89954193175326e-14,1.09064539388319,0.285,0.109,3.71083376425782e-10,"atlas_1h_alh","prim"
"ATPsynCF6",3.44735503108878e-14,0.645919666689422,0.624,0.363,4.41192496878742e-10,"atlas_1h_alh","ATPsynCF6"
"CG45263",4.58212580169908e-14,1.2451022762121,0.336,0.148,5.86420460101448e-10,"atlas_1h_alh","CG45263"
"Bgb",4.83194716253698e-14,0.940942840496865,0.149,0.034,6.18392597861482e-10,"atlas_1h_alh","Bgb"
"COX7A",5.15029534095233e-14,0.67643475299174,0.647,0.416,6.59134797735079e-10,"atlas_1h_alh","COX7A"
"CG43324",5.55069019653248e-14,0.925364749957854,0.322,0.135,7.10377331352227e-10,"atlas_1h_alh","CG43324"
"mtgo",5.73710679389345e-14,0.972539382073542,0.336,0.145,7.34234927482484e-10,"atlas_1h_alh","mtgo"
"CG16711",5.73922234582946e-14,0.784920855933517,0.492,0.26,7.34505675819254e-10,"atlas_1h_alh","CG16711"
"DopEcR",8.04396518206939e-14,0.787289367108614,0.353,0.153,1.02946666400124e-09,"atlas_1h_alh","DopEcR"
"GMF",8.70731200961246e-14,0.752049907452819,0.125,0.024,1.1143617909902e-09,"atlas_1h_alh","GMF"
"RapGAP1",1.06426689773522e-13,1.16217166548726,0.498,0.289,1.36204877572153e-09,"atlas_1h_alh","RapGAP1"
"InR",1.07685055980288e-13,0.92302003214963,0.2,0.06,1.37815334643573e-09,"atlas_1h_alh","InR"
"pros",1.11272028313992e-13,-2.13163013184028,0.027,0.212,1.42405941836247e-09,"atlas_1h_alh","pros"
"ND-B14",1.17833899203448e-13,0.79394803057392,0.478,0.254,1.50803824200572e-09,"atlas_1h_alh","ND-B14"
"Octbeta2R",1.24018388584144e-13,0.954829646157198,0.315,0.133,1.58718733709987e-09,"atlas_1h_alh","Octbeta2R"
"Pits",1.25953784609996e-13,0.716894875217361,0.688,0.446,1.61195653543872e-09,"atlas_1h_alh","Pits"
"CG17454",1.26885976358271e-13,0.837310048134897,0.197,0.059,1.62388672543315e-09,"atlas_1h_alh","CG17454"
"CG46448",1.46655356963678e-13,1.22516894454505,0.315,0.134,1.87689525842115e-09,"atlas_1h_alh","CG46448"
"klg",2.20301215205526e-13,1.21446434462867,0.502,0.305,2.81941495220032e-09,"atlas_1h_alh","klg"
"Fife",2.47733866133177e-13,0.79493283974462,0.292,0.115,3.1704980187724e-09,"atlas_1h_alh","Fife"
"CG31855",2.78725021915667e-13,0.773006448276815,0.156,0.039,3.56712283047671e-09,"atlas_1h_alh","CG31855"
"Scgbeta",2.91498866235927e-13,0.809984739520203,0.227,0.077,3.73060249008739e-09,"atlas_1h_alh","Scgbeta"
"mt:ND5",4.48419295121392e-13,-1.37511065183776,0.115,0.321,5.73887013896357e-09,"atlas_1h_alh","mt:ND5"
"thoc7",4.90781463029926e-13,0.797840119688984,0.142,0.034,6.28102116385699e-09,"atlas_1h_alh","thoc7"
"CG14321",5.006377385225e-13,0.859972725348291,0.258,0.096,6.40716177761095e-09,"atlas_1h_alh","CG14321"
"MtnA",5.41878437194797e-13,-1.14240666176621,0.19,0.408,6.93496023921901e-09,"atlas_1h_alh","MtnA"
"salm",7.43981209088675e-13,1.25030395351403,0.271,0.114,9.52147151391687e-09,"atlas_1h_alh","salm"
"ubl",8.23511019880746e-13,0.920379178769003,0.22,0.076,1.05392940324338e-08,"atlas_1h_alh","ubl"
"RpS27A",8.38871866504249e-13,-0.70667360964697,0.586,0.733,1.07358821475214e-08,"atlas_1h_alh","RpS27A"
"5-HT1B",8.74825739746505e-13,0.960644092874607,0.2,0.065,1.11960198172758e-08,"atlas_1h_alh","5-HT1B"
"Cad87A",1.01460354913154e-12,0.920440051317017,0.322,0.144,1.29848962217854e-08,"atlas_1h_alh","Cad87A"
"CG31688",1.02562610607192e-12,0.816857325262573,0.214,0.071,1.31259629055084e-08,"atlas_1h_alh","CG31688"
"Hsc70-3",1.16132434240853e-12,-1.48817054348175,0.119,0.311,1.48626289341444e-08,"atlas_1h_alh","Hsc70-3"
"CG5758",1.36737492165155e-12,-1.50195592597821,0.064,0.254,1.74996642472966e-08,"atlas_1h_alh","CG5758"
"EloC",1.59705644790554e-12,0.701046217549174,0.247,0.09,2.0439128420295e-08,"atlas_1h_alh","EloC"
"CG9065",1.60628839043989e-12,0.751571955529263,0.234,0.083,2.05572788208497e-08,"atlas_1h_alh","CG9065"
"flw",1.75493621148825e-12,0.815675163699495,0.298,0.125,2.24596736346267e-08,"atlas_1h_alh","flw"
"Ank2",1.96490925462159e-12,-0.791367502231949,0.532,0.672,2.51469086406471e-08,"atlas_1h_alh","Ank2"
"Rsf1",1.96789320047571e-12,0.794399746338768,0.312,0.133,2.51850971796881e-08,"atlas_1h_alh","Rsf1"
"CG43737",1.9762710299515e-12,0.955200645042238,0.498,0.296,2.52923166413192e-08,"atlas_1h_alh","CG43737"
"Pfdn1",2.30013422045189e-12,0.783095628412527,0.241,0.088,2.94371177533433e-08,"atlas_1h_alh","Pfdn1"
"beat-IIIb",2.32986619850915e-12,1.02258496675099,0.142,0.036,2.98176276085201e-08,"atlas_1h_alh","beat-IIIb"
"Gdi",2.42856525575154e-12,-1.08286271034407,0.264,0.462,3.10807781431082e-08,"atlas_1h_alh","Gdi"
"amon",2.99243563926988e-12,-1.39601403773464,0.156,0.352,3.82971913113759e-08,"atlas_1h_alh","amon"
"ND-MWFE",3.22125155715746e-12,0.722367861695018,0.617,0.408,4.12255774285012e-08,"atlas_1h_alh","ND-MWFE"
"Sec61gamma",3.30856970390253e-12,0.745284455761582,0.305,0.13,4.23430750705445e-08,"atlas_1h_alh","Sec61gamma"
"mbl",3.7017241347616e-12,0.698833436461281,0.759,0.57,4.73746654766789e-08,"atlas_1h_alh","mbl"
"mamo",3.74438105418325e-12,-2.04415271558801,0,0.145,4.79205887314373e-08,"atlas_1h_alh","mamo"
"Socs36E",3.8192283608081e-12,0.734853396031024,0.349,0.161,4.88784845616221e-08,"atlas_1h_alh","Socs36E"
"RpL36A",4.02131410547173e-12,-0.730531779231443,0.556,0.676,5.14647779218271e-08,"atlas_1h_alh","RpL36A"
"nmo",4.44638501838405e-12,0.605521511166816,0.641,0.423,5.69048354652791e-08,"atlas_1h_alh","nmo"
"RpL37a",5.00264944797142e-12,-0.749820622613249,0.583,0.701,6.40239076351382e-08,"atlas_1h_alh","RpL37a"
"RpL10",6.11248028478334e-12,-0.663917447322227,0.603,0.74,7.82275226846571e-08,"atlas_1h_alh","RpL10"
"CG44838",6.75849712594349e-12,0.843252835006154,0.153,0.042,8.64952462178248e-08,"atlas_1h_alh","CG44838"
"TfIIA-S",9.68583693318479e-12,0.677115999230976,0.278,0.113,1.23959341070899e-07,"atlas_1h_alh","TfIIA-S"
"CG7582",1.0261922205279e-11,0.824598290504486,0.18,0.057,1.31332080383161e-07,"atlas_1h_alh","CG7582"
"CG9705",1.0612753637172e-11,-1.37628281606547,0.139,0.322,1.35822021048528e-07,"atlas_1h_alh","CG9705"
"raskol",1.07938428785934e-11,0.791747909473494,0.234,0.088,1.38139601160239e-07,"atlas_1h_alh","raskol"
"Syp",1.16742521116323e-11,-1.63064732661487,0,0.139,1.49407078524671e-07,"atlas_1h_alh","Syp"
"RpS23",1.22421244095201e-11,-0.897404125484292,0.441,0.584,1.56674708193038e-07,"atlas_1h_alh","RpS23"
"CG8860",1.22895783145644e-11,0.700415991111233,0.437,0.228,1.57282023269795e-07,"atlas_1h_alh","CG8860"
"CG30423",1.2497665545168e-11,0.690322249815287,0.315,0.139,1.5994512364706e-07,"atlas_1h_alh","CG30423"
"RFeSP",1.32081450020745e-11,0.752305233368781,0.403,0.207,1.69037839736549e-07,"atlas_1h_alh","RFeSP"
"CG42361",1.5529736237475e-11,0.883029669446919,0.264,0.109,1.98749564367205e-07,"atlas_1h_alh","CG42361"
"SkpA",1.64777001977956e-11,0.6306092989674,0.363,0.172,2.10881607131388e-07,"atlas_1h_alh","SkpA"
"sd",1.7476332403713e-11,0.623281513505305,0.298,0.127,2.23662102102719e-07,"atlas_1h_alh","sd"
"CG42450",1.75505439657765e-11,0.714530814745913,0.461,0.256,2.24611861674007e-07,"atlas_1h_alh","CG42450"
"CG16779",1.84033540321686e-11,0.769219122302781,0.288,0.123,2.35526124903693e-07,"atlas_1h_alh","CG16779"
"Rpt2",1.972979051453e-11,-1.49526399988539,0.108,0.282,2.52501859004954e-07,"atlas_1h_alh","Rpt2"
