"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"B-H1",0.00960193103259573,0.246916391464311,0.265,0.252,1
"shot",0.0100375456388878,-0.258465224225553,0.249,0.246,1
"toy",0.0100967609681885,-0.217606120341819,0.168,0.175,1
"sprt",0.0104916473619336,-1.27307042630889,0.316,0.341,1
"Psf2",0.0108107895577362,0.120244994461843,0.283,0.261,1
"Adf1",0.0155185778736178,-0.188946146112365,0.397,0.357,1
"vito",0.0160032002866269,-0.117371202381868,0.284,0.281,1
"RpLP0",0.0182301799678337,-0.379571797701931,0.842,0.772,1
"Shrm",0.0193891166735283,0.102119707681551,0.246,0.252,1
"CLIP-190",0.0195522336054532,0.220798821417741,0.249,0.207,1
"CG7834",0.0239102130769614,0.308900579541578,0.278,0.242,1
"CG11970",0.0247675763920164,-0.170739788120311,0.31,0.285,1
"CG15646",0.0248875049969451,0.287339614399818,0.239,0.202,1
"PCB",0.025409423722275,0.346119669927334,0.315,0.307,1
"CG43340",0.0292071935381058,0.138998433492833,0.217,0.191,1
"CG12239",0.0322731021808522,0.992327386966764,0.425,0.377,1
"HmgD",0.0340833611579294,-0.100032620389238,0.899,0.835,1
"CG4281",0.0382565036332078,0.220533028359706,0.193,0.152,1
"hig",0.0384799112208867,-0.401826249809038,0.189,0.194,1
"CycB",0.0392701567987191,0.200919466586242,0.256,0.263,1
"wb",0.0402997710420066,0.585010675259398,0.21,0.201,1
"Hug",0.0438958003133771,0.486715753315153,0.228,0.209,1
"Ilp2",0.0447310776698725,-0.275554918585041,0.263,0.248,1
"dmrt99B",0.0492998741957816,0.41220383195173,0.238,0.241,1
"RpS21",0.0570446670078314,-0.202982096001803,0.982,0.96,1
"CG2310",0.0580529328591122,0.10037870177258,0.212,0.193,1
"ems",0.063310909407056,-0.172426359192439,0.226,0.224,1
"RpS28b",0.06490836764383,-0.258614203588389,0.916,0.862,1
"Toll-6",0.0672180594084465,-0.525589638937596,0.519,0.467,1
"Upf1",0.0701581913048798,0.170110046947494,0.279,0.26,1
"CG8157",0.0770077998154267,-0.142596678950242,0.226,0.214,1
"wor",0.0888542112504418,-0.246078480235066,0.232,0.229,1
"VepD",0.0938736581137478,-0.566476535174298,0.253,0.252,1
"CG1943",0.0958648572333351,0.586973664902067,0.384,0.331,1
"apolpp",0.0977509563415215,-0.171658289134311,0.245,0.223,1
"CG30116",0.0997390185978271,0.18046843048556,0.282,0.259,1
"ci",0.110788821343334,0.164022589205027,0.26,0.252,1
"FBti0102105",0.11176146813531,0.126744784092988,0.236,0.227,1
"CG44422",0.114488895733322,0.166253453455578,0.298,0.283,1
"Ilp5",0.127627936005465,-0.422836657862571,0.367,0.359,1
"Stt3B",0.13265743991285,0.123638118600025,0.256,0.233,1
"esg",0.160865979162867,-0.142003964935473,0.235,0.213,1
"Den1",0.216681093723997,-0.19596181753826,0.271,0.259,1
"nrv3",0.222518467257626,-0.342075590474643,0.492,0.464,1
"eEF1delta",0.230716608558743,-0.202928025032419,0.356,0.338,1
"CG3663",0.235903052618908,0.115054375291253,0.187,0.181,1
"aop",0.251298932238794,0.17811455390466,0.221,0.207,1
"NetA",0.303135901002136,0.156506225922901,0.226,0.216,1
"salm",0.323790625938184,-0.343207759871553,0.342,0.319,1
"bnb",0.336118187353605,-0.355045257988378,0.305,0.296,1
"fkh",0.349458481437995,-0.393294626329167,0.32,0.311,1
"CG6724",0.367964292481184,-0.100636519999291,0.166,0.145,1
"Antp",0.398262762048041,-1.12760477149282,0.328,0.292,1
"CG1648",0.403117482248395,-0.113473630176956,0.287,0.269,1
"CG1890",0.404803610189445,0.103723338353054,0.198,0.178,1
"msb1l",0.418274481386764,0.276384390508502,0.221,0.202,1
"DNAlig1",0.418314357404959,0.133120378846984,0.249,0.236,1
"RpS11",0.434333806982196,-0.180703090313356,0.962,0.921,1
"CG42394",0.480831349719726,0.360347765086664,0.205,0.166,1
"lncRNA:CR46004",0.495209577952713,0.26161268582843,0.154,0.116,1
"CG8142",0.510093551287747,0.114505469192419,0.263,0.247,1
"CG7888",0.527263004568784,-0.141095730346969,0.293,0.272,1
"pyr",0.557000220470139,-0.106649057598077,0.406,0.378,1
"RpL14",0.558210311395578,-0.185630622822555,0.957,0.898,1
"Mcm10",0.574560755443456,0.174990534346529,0.163,0.14,1
"SmE",0.591021834505609,-0.147174873500127,0.437,0.413,1
"Ufm1",0.612855450159525,0.179454063890847,0.275,0.253,1
"wac",0.616866254934207,-0.117307749436759,0.28,0.267,1
"beat-IIIc",0.624183735371476,0.564167905338327,0.318,0.293,1
"CG5721",0.668142320042881,0.144987074602933,0.173,0.148,1
"opa",0.775293923080947,0.280445471567558,0.182,0.153,1
"Naa40",0.775739812875332,0.296739722430078,0.251,0.232,1
"hoe1",0.779316332330298,-0.100078493078787,0.369,0.344,1
"Abd-B",0.816072427405608,-0.288216689540595,0.288,0.264,1
"RpL36A",0.834356503578438,-0.155086569367839,0.947,0.9,1
"Obp99a",0.85452415063685,-0.272509266059747,0.549,0.49,1
"Ank2",0.856568784904344,-0.295149168925586,0.395,0.361,1
"Mlc2",0.880917308207292,-0.142937723087989,0.318,0.296,1
"Dll",0.920150829747695,-0.10042947511591,0.238,0.22,1
"RpL32",0.926533948099243,-0.212517272158194,0.972,0.936,1
"AdamTS-B",0.939663679319454,0.274260351726329,0.25,0.244,1
"mthl5",0.942148897254157,0.198228861178589,0.287,0.273,1
"atl",0.970716740130498,0.321425716120857,0.319,0.287,1
"Sfxn1-3",0.971004244441678,-0.267773431834016,0.325,0.28,1
"Cdk1",0.993969531249415,-0.136995411556049,0.318,0.293,1
