"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"mbl",1.54108551818818e-58,-0.223946958171126,0.425,0.86,3.08217103637637e-55
"CG10361",2.0762349003689e-58,0.154146052870275,0.18,0.35,4.1524698007378e-55
"psq",5.02006756865929e-58,0.248287025620027,0.438,0.832,1.00401351373186e-54
"Spx",6.16872377655518e-58,-0.14252083710333,0.179,0.394,1.23374475531104e-54
"hoip",6.76841314400903e-58,-0.369752882343173,0.34,0.648,1.35368262880181e-54
"ImpL2",7.29120429749193e-58,-0.157850275890351,0.253,0.399,1.45824085949839e-54
"Ote",1.24597734910278e-57,-0.534722814368689,0.279,0.525,2.49195469820555e-54
"NK7.1",4.77981714718134e-57,-0.12684531442699,0.237,0.408,9.55963429436268e-54
"mRpL18",1.02989434513227e-56,-0.498692022033415,0.274,0.475,2.05978869026455e-53
"oc",1.83529440042893e-56,0.252822165680548,0.213,0.417,3.67058880085786e-53
"Cyp1",2.06568924893379e-56,-0.37800519220208,0.719,0.989,4.13137849786757e-53
"CG2246",4.15278331294957e-56,-0.341188138560051,0.35,0.617,8.30556662589915e-53
"Thor",6.07011898720929e-56,-0.273501948228678,0.269,0.416,1.21402379744186e-52
"CG42235",6.36157593764465e-56,0.101325202772603,0.134,0.292,1.27231518752893e-52
"ft",6.57158815269459e-56,-0.354686595905396,0.273,0.423,1.31431763053892e-52
"Msp300",1.54063340664366e-55,0.551715221677016,0.35,0.664,3.08126681328732e-52
"CR43105",2.60353963994056e-55,0.111861145735606,0.133,0.306,5.20707927988112e-52
"alphaTub84B",3.13996562939279e-55,-0.375992226130812,0.787,0.997,6.27993125878558e-52
"mld",4.34216590777379e-55,-0.137608991523889,0.229,0.394,8.68433181554758e-52
"jim",1.17594526055286e-54,0.556888728551739,0.257,0.577,2.35189052110571e-51
"RR48361-transposable-element",2.06821928295876e-54,-0.218004630198118,0.161,0.347,4.13643856591751e-51
"Picot",5.24856554682928e-54,0.34608491178109,0.233,0.087,1.04971310936586e-50
"hid",5.4295570155569e-54,0.110673434114057,0.159,0.319,1.08591140311138e-50
"futsch",1.53732137818862e-53,0.445333810112408,0.35,0.622,3.07464275637724e-50
"cdi",1.64904199975666e-53,1.60831868892534,0.806,0.913,3.29808399951333e-50
"Cdc6",1.85217272398488e-53,-0.301633105588401,0.224,0.423,3.70434544796975e-50
"beat-VI",2.22957372849711e-53,0.125805629869093,0.224,0.092,4.45914745699421e-50
"CG6028",2.5252841179661e-53,-0.151852075902129,0.267,0.424,5.05056823593219e-50
"Fim",2.60349475410985e-53,0.365326832034101,0.24,0.445,5.20698950821969e-50
"r",3.77981119183406e-53,-0.261901941356612,0.229,0.384,7.55962238366812e-50
"CG11180",6.98269440872356e-53,-0.463542978471403,0.262,0.468,1.39653888174471e-49
"Cdk1",1.28461592230251e-52,0.238441423761905,0.293,0.525,2.56923184460502e-49
"CG12163",1.69759782079663e-52,0.134697437767211,0.244,0.411,3.39519564159326e-49
"Vsx1",1.97064410022862e-52,0.190489537522338,0.17,0.037,3.94128820045724e-49
"Taf12L",2.41050729177858e-52,-0.455822238135209,0.197,0.377,4.82101458355717e-49
"Arpc3A",2.6016076736994e-52,-0.136483139705645,0.279,0.466,5.20321534739881e-49
"CG1890",3.36437447248441e-52,-0.115469760969929,0.178,0.407,6.72874894496882e-49
"SK",3.73611318012023e-51,0.224695591974911,0.27,0.429,7.47222636024046e-48
"Ama",5.21348906518736e-51,0.28989934029319,0.217,0.359,1.04269781303747e-47
"Nfs1",1.45999313741033e-50,-0.29527585232268,0.253,0.398,2.91998627482066e-47
"su(f)",1.74416550502767e-50,-0.178982806186281,0.175,0.354,3.48833101005534e-47
"nAChRalpha7",1.98737726600216e-50,0.127459948921022,0.209,0.349,3.97475453200432e-47
"Hsc70Cb",2.17804436726449e-50,-0.230364572583618,0.695,0.978,4.35608873452897e-47
"RpL4",4.11231920210073e-50,-0.159781223307787,0.639,0.98,8.22463840420147e-47
"jing",5.40349611831809e-50,0.364981242745973,0.255,0.123,1.08069922366362e-46
"Naa40",1.07525729975145e-49,-0.648403524836069,0.232,0.495,2.15051459950289e-46
"cpo",1.65146021609315e-49,0.654449631703558,0.31,0.533,3.3029204321863e-46
"Nup358",2.3517357315394e-49,-0.583402027817717,0.217,0.494,4.70347146307881e-46
"CG6479",4.58004198553672e-49,-0.210968867379604,0.141,0.316,9.16008397107343e-46
"CG34228",5.4654818328882e-49,-0.494913658614105,0.291,0.45,1.09309636657764e-45
"dpr9",5.82352188694585e-49,0.186922265179175,0.343,0.51,1.16470437738917e-45
"Rel",1.495912317397e-48,-0.182217076239245,0.22,0.354,2.99182463479399e-45
"Tre1",1.92722960882799e-48,0.113855861052682,0.176,0.06,3.85445921765598e-45
"CG17124",1.9889273485154e-48,0.496028209649922,0.298,0.501,3.9778546970308e-45
"run",2.69809606761669e-48,0.210398980435151,0.202,0.337,5.39619213523338e-45
"kay",2.8642952875989e-48,0.238108146738967,0.186,0.337,5.72859057519781e-45
"CG4570",3.07253778276579e-48,-0.701861959622224,0.177,0.455,6.14507556553159e-45
"Slik",3.43416913826812e-48,0.254982569996587,0.182,0.381,6.86833827653624e-45
"CG11417",4.83761519524398e-48,-0.318322424315662,0.258,0.483,9.67523039048796e-45
"MSBP",5.22732554262222e-48,0.170267476320447,0.181,0.068,1.04546510852444e-44
"CG9114",5.33826898004665e-48,-0.14577090977186,0.221,0.351,1.06765379600933e-44
"CG3168",1.38998394726872e-47,0.191324767757587,0.17,0.341,2.77996789453743e-44
"ptc",1.52076315413482e-47,0.360905393673078,0.281,0.165,3.04152630826963e-44
"RpS4",3.52765415162075e-47,-0.267578093910013,0.905,0.999,7.0553083032415e-44
"Dl",1.69420854085747e-46,0.275864956853233,0.321,0.548,3.38841708171494e-43
"CG31690",1.71580136231292e-46,0.431303821750407,0.175,0.321,3.43160272462584e-43
"ken",1.93465604774542e-46,0.329887091505709,0.32,0.565,3.86931209549085e-43
"dpr13",4.37100099978407e-46,0.182543957170116,0.229,0.381,8.74200199956813e-43
"CG5151",9.41149963285239e-46,0.272619793595158,0.19,0.422,1.88229992657048e-42
"dysc",1.03930903138292e-45,0.330302999949342,0.268,0.434,2.07861806276585e-42
"Lim1",1.11142661390541e-45,0.598160448182227,0.238,0.409,2.22285322781082e-42
"CG8289",1.6934569805941e-45,0.801775092668717,0.237,0.431,3.3869139611882e-42
"babos",2.39859193456585e-45,-0.140287003646814,0.24,0.373,4.7971838691317e-42
"pelo",3.47339747237743e-45,-0.126860222242398,0.166,0.336,6.94679494475486e-42
"glu",3.54425998217741e-45,-0.512733597479529,0.265,0.508,7.08851996435483e-42
"bab2",4.49533737941167e-45,0.65657153505335,0.239,0.104,8.99067475882334e-42
"CG31706",7.66698524398725e-45,0.1642825211011,0.135,0.277,1.53339704879745e-41
"pyr",7.93109910875816e-45,0.3907893216503,0.378,0.645,1.58621982175163e-41
"CG30116",8.85733587548682e-45,0.170080070990579,0.259,0.404,1.77146717509736e-41
"foxo",1.2021373425692e-44,-0.130367723301163,0.238,0.37,2.40427468513839e-41
"CG2116",1.47626325549701e-44,-0.153634455665764,0.254,0.419,2.95252651099402e-41
"hth",1.75550973644317e-44,0.310743216679604,0.491,0.836,3.51101947288634e-41
"mRpS30",2.2734475122857e-44,-0.881806568061968,0.233,0.502,4.5468950245714e-41
"fz2",2.82891261370485e-44,0.865340578173384,0.425,0.752,5.6578252274097e-41
"opa",6.55849812530749e-44,0.287099633128595,0.153,0.033,1.3116996250615e-40
"Imp",8.99770774451824e-44,-1.04277032089539,0.742,0.942,1.79954154890365e-40
"Alk",1.27612998213508e-43,0.532014019526605,0.36,0.57,2.55225996427017e-40
"ari-2",2.47469985834506e-43,0.416863668064928,0.225,0.368,4.94939971669012e-40
"CG9752",2.67925860101536e-43,-0.666879435253513,0.237,0.467,5.35851720203072e-40
"Pkc53E",3.70987653421131e-43,0.202273964203151,0.256,0.409,7.41975306842263e-40
"RpL39",4.79856027071217e-43,0.266182495801506,1,1,9.59712054142434e-40
"CG14231",5.11119167543003e-43,-0.194169602643632,0.244,0.377,1.02223833508601e-39
"chinmo",6.35304270511167e-43,0.376730804926406,0.489,0.857,1.27060854102233e-39
"Eip55E",9.06721670932411e-43,-0.552243406045513,0.205,0.406,1.81344334186482e-39
"CG17816",9.9488797147435e-43,0.324648581427035,0.249,0.377,1.9897759429487e-39
"PTPMT1",1.16963838758409e-42,-0.167286609161321,0.235,0.368,2.33927677516819e-39
"CG13096",2.06901757536228e-42,-0.404883986433853,0.29,0.548,4.13803515072457e-39
"CG44303",2.49165542841926e-42,-0.239520476087149,0.256,0.163,4.98331085683852e-39
"RpL17",3.20352934306367e-42,-0.202583705750252,0.854,0.996,6.40705868612734e-39
"Art8",3.23602453227515e-42,-0.101496633924338,0.149,0.065,6.4720490645503e-39
"NetB",4.26356157017521e-42,0.563342644525152,0.24,0.118,8.52712314035042e-39
"ImpE1",7.87637673954062e-42,0.207602114512927,0.173,0.325,1.57527534790812e-38
"skl",9.90034405820656e-42,0.155279254280815,0.226,0.118,1.98006881164131e-38
"CG42342",1.33357623831725e-41,0.56934745064276,0.358,0.642,2.66715247663451e-38
"CG4467",7.67809416901864e-41,0.514663844218786,0.204,0.369,1.53561883380373e-37
"Dhit",9.24754406108146e-41,0.426498247325712,0.3,0.482,1.84950881221629e-37
"shakB",1.29979583595695e-40,0.113770691085007,0.196,0.329,2.59959167191391e-37
"CG3655",2.00410487342003e-40,0.148712296157041,0.209,0.373,4.00820974684006e-37
"Npc2a",2.33720973018026e-40,0.473676454445694,0.226,0.392,4.67441946036052e-37
"mspo",3.80359246770326e-40,0.620531699720904,0.381,0.593,7.60718493540651e-37
"Tret1-1",4.71027024226888e-40,-0.181637770298004,0.246,0.351,9.42054048453777e-37
"mirr",5.89066376862079e-40,0.505417464914691,0.253,0.413,1.17813275372416e-36
"feo",6.80841959862157e-40,0.130945264300032,0.565,0.913,1.36168391972431e-36
"IntS12",7.34873813707518e-40,-0.144957123293338,0.218,0.35,1.46974762741503e-36
"RPA2",1.20536694977434e-39,-0.596770695754082,0.183,0.476,2.41073389954869e-36
"nab",1.70934279945394e-39,-0.621202659546553,0.205,0.406,3.41868559890788e-36
"RpL3",4.08723886395213e-39,-0.238075056591783,0.793,0.996,8.17447772790427e-36
"lncRNA:CR44832",4.15411196908032e-39,0.1561059717688,0.22,0.333,8.30822393816064e-36
"RpL28",4.31795986815955e-39,0.804114419145561,0.928,0.998,8.6359197363191e-36
"CG43085",8.47413095010601e-39,0.545750349706244,0.203,0.364,1.6948261900212e-35
"CG10479",9.14831232271864e-39,0.170024044885478,0.191,0.322,1.82966246454373e-35
"hzg",9.30957234723753e-39,0.367157315574681,0.305,0.482,1.86191446944751e-35
"Ggamma30A",9.71537935210238e-39,0.536614461983409,0.346,0.545,1.94307587042048e-35
"Prosap",1.07988382296185e-38,0.284283822189293,0.247,0.426,2.1597676459237e-35
"CG32486",2.65335102668476e-38,0.188004188520928,0.185,0.318,5.30670205336952e-35
"BubR1",2.80025366077037e-38,-0.285034841795787,0.236,0.157,5.60050732154075e-35
"nkd",3.26776544235451e-38,0.572332185362419,0.359,0.602,6.53553088470903e-35
"GstE12",5.94390893139176e-38,0.243899746291266,0.224,0.366,1.18878178627835e-34
"Pal2",7.86406761019834e-38,0.17412489629992,0.321,0.481,1.57281352203967e-34
"CG31221",1.06261138198029e-37,0.548873184273781,0.364,0.604,2.12522276396059e-34
"Fkbp59",1.32170491501858e-37,-0.542468737895284,0.226,0.494,2.64340983003716e-34
"Pp1alpha-96A",1.3310586318263e-37,-0.185852476227151,0.259,0.484,2.6621172636526e-34
"Akh",1.48951094345896e-37,0.326640948221364,0.19,0.338,2.97902188691792e-34
"pont",1.71374143163553e-37,-0.427308358594557,0.178,0.391,3.42748286327105e-34
"Syb",1.89341937990489e-37,-0.30767984670237,0.253,0.473,3.78683875980978e-34
"Dgp-1",2.20923514993896e-37,-0.175532322231105,0.269,0.401,4.41847029987792e-34
"Claspin",2.23348809003123e-37,-0.59527397528831,0.273,0.46,4.46697618006246e-34
"CG6044",3.11117468955848e-37,0.169289641081566,0.222,0.342,6.22234937911695e-34
"CG14989",4.72963316248262e-37,0.787687129065907,0.307,0.546,9.45926632496525e-34
"CG32052",1.25155015517717e-36,0.139968902997166,0.287,0.417,2.50310031035434e-33
"CG14566",1.74728296778578e-36,0.194693146857783,0.202,0.325,3.49456593557157e-33
"CG14312",1.95941866105739e-36,0.296309454710005,0.21,0.337,3.91883732211478e-33
"Dsk",3.68800526878856e-36,0.153619724369201,0.125,0.03,7.37601053757713e-33
"FBti0019000",4.58213163903995e-36,0.104166699531087,0.146,0.07,9.16426327807991e-33
"Vha68-2",5.69326870185933e-36,-0.123455902182718,0.274,0.426,1.13865374037187e-32
"CG43324",5.73888156829658e-36,0.214077614503804,0.194,0.343,1.14777631365932e-32
"mt:tRNA:Ser-GCT",1.05884783970654e-35,0.381558618179817,0.513,0.808,2.11769567941308e-32
"vas",1.09237611864219e-35,-0.362631151889837,0.198,0.145,2.18475223728439e-32
"Dscam2",1.50676878880753e-35,0.2761531049731,0.218,0.362,3.01353757761507e-32
"RASSF8",1.65945462620895e-35,0.147895593576533,0.158,0.289,3.31890925241791e-32
"lncRNA:CR31044",3.11390611705197e-35,0.293317977822867,0.279,0.464,6.22781223410395e-32
"CG43222",3.55227914933792e-35,0.351204114687191,0.239,0.362,7.10455829867585e-32
"smt3",3.90570177626043e-35,-0.204438583890168,0.987,1,7.81140355252085e-32
"CG8878",5.52047852724701e-35,0.540024283981098,0.301,0.209,1.1040957054494e-31
"Nplp2",1.35219291846022e-34,0.117408281223646,0.239,0.144,2.70438583692044e-31
"E23",2.65619968077235e-34,-0.164236979968496,0.252,0.386,5.31239936154471e-31
"Men",3.64604411182875e-34,-0.331187156151375,0.213,0.404,7.2920882236575e-31
"Idgf6",4.89423618867527e-34,0.248745814101271,0.206,0.1,9.78847237735054e-31
"mab-21",5.35927542226856e-34,0.423908322346888,0.298,0.437,1.07185508445371e-30
"CG6845",7.47520919214325e-34,0.156682570699938,0.206,0.353,1.49504183842865e-30
"ci",8.01326390211292e-34,-0.152263911701262,0.252,0.349,1.60265278042258e-30
"Cpsf73",9.51824131802302e-34,-0.179290352429723,0.196,0.336,1.9036482636046e-30
"Wnt4",1.16789027769332e-33,0.979818057649913,0.35,0.604,2.33578055538663e-30
"Gs2",1.24275378567205e-33,0.837715805286959,0.359,0.598,2.48550757134411e-30
"igl",1.62322832017484e-33,0.271185046492579,0.239,0.138,3.24645664034968e-30
"RR48373-transposable-element",2.51794960015785e-33,0.121103121519128,0.227,0.47,5.03589920031569e-30
"Lim3",2.77777460812156e-33,0.137710795608489,0.197,0.33,5.55554921624313e-30
"GCS2beta",3.88765135215166e-33,-0.442825037166234,0.245,0.474,7.77530270430332e-30
"mRpS29",3.89212412367407e-33,-0.484711170847697,0.221,0.411,7.78424824734814e-30
"mRpS22",4.4692186451975e-33,-0.638530640275848,0.266,0.445,8.938437290395e-30
"betaTub60D",4.56057528722305e-33,-0.327088024306587,0.253,0.177,9.12115057444609e-30
"RpL32",1.00486282426978e-32,0.69617996519474,0.936,0.999,2.00972564853956e-29
"CAH7",1.09024152000533e-32,0.248002272933483,0.252,0.421,2.18048304001067e-29
"CG3902",3.01549863211123e-32,0.103196213522795,0.239,0.332,6.03099726422246e-29
"Obp44a",4.19714090679933e-32,0.939487734070487,0.813,0.965,8.39428181359866e-29
"Rac2",4.48814158109642e-32,0.462877835268469,0.23,0.364,8.97628316219284e-29
"mRpL28",4.74002865648761e-32,-0.367089938939193,0.26,0.439,9.48005731297523e-29
"pdm3",6.75441314618794e-32,0.131596955354544,0.176,0.3,1.35088262923759e-28
"CG11791",7.81726837580429e-32,0.212738905473186,0.246,0.428,1.56345367516086e-28
"CCT6",1.07031403849514e-31,-0.402399500962263,0.315,0.549,2.14062807699028e-28
"sky",1.11322768374985e-31,0.246802248621961,0.22,0.367,2.22645536749969e-28
"Hel89B",1.40384394092426e-31,0.115564951793453,0.157,0.08,2.80768788184853e-28
"ITP",1.6596253310159e-31,0.197881881278177,0.245,0.337,3.31925066203179e-28
"CG30172",2.67742618618288e-31,0.524849723944554,0.276,0.434,5.35485237236576e-28
"Pvf3",4.16749934250816e-31,0.162938749705945,0.207,0.114,8.33499868501631e-28
"PCID2",4.41012630523611e-31,-0.209691913480597,0.266,0.383,8.82025261047223e-28
"Ace",5.11003141343296e-31,0.377131749532999,0.284,0.418,1.02200628268659e-27
"Dys",6.62481238405962e-31,0.112802671686183,0.182,0.337,1.32496247681192e-27
"Ms",8.18771059699423e-31,0.257641701789669,0.223,0.346,1.63754211939885e-27
"Nrg",8.25770556061439e-31,1.20900851779842,0.812,0.943,1.65154111212288e-27
"Mdh1",8.55406480853176e-31,0.223214295851138,0.277,0.402,1.71081296170635e-27
"CAP",9.65638447644885e-31,0.123114046451274,0.195,0.306,1.93127689528977e-27
"CG2269",1.58137669542042e-30,0.254375034119025,0.279,0.428,3.16275339084084e-27
"CG9686",4.50782157632993e-30,0.644735867066044,0.254,0.148,9.01564315265986e-27
"CG30197",7.8684177566509e-30,0.313217839281944,0.233,0.341,1.57368355133018e-26
"esg",1.16409476406814e-29,0.435511868293711,0.213,0.335,2.32818952813628e-26
"caup",1.20762733866695e-29,0.169262177036076,0.221,0.327,2.41525467733389e-26
"CaBP1",1.58492151207775e-29,0.150446813831049,0.297,0.469,3.16984302415549e-26
"disco-r",1.65335672465623e-29,0.50537140899787,0.299,0.447,3.30671344931245e-26
"Crz",1.67564643018049e-29,0.157786127495868,0.208,0.317,3.35129286036097e-26
"mei-38",2.04316213829255e-29,-0.369064718319685,0.233,0.369,4.08632427658509e-26
"pan",2.46323921495202e-29,0.438981460727264,0.2,0.371,4.92647842990404e-26
"CG9338",4.05625967111018e-29,0.186276027048597,0.249,0.339,8.11251934222037e-26
"hoe1",5.83918123467739e-29,0.585208136602723,0.344,0.473,1.16783624693548e-25
"CG10226",7.08409643601596e-29,0.126679862340402,0.169,0.031,1.41681928720319e-25
"MFS3",2.45947323745895e-28,0.312037704496394,0.275,0.45,4.9189464749179e-25
"ClpP",5.56819631595096e-28,-0.106602595949092,0.272,0.422,1.11363926319019e-24
"toy",3.01714671792374e-27,0.265176038129283,0.175,0.105,6.03429343584749e-24
"rdgA",4.04779450323387e-27,0.155732606555763,0.226,0.336,8.09558900646775e-24
"dsd",4.32409903694874e-27,0.505326625371966,0.389,0.618,8.64819807389748e-24
"Nup54",7.02643381260318e-27,-0.266770271097323,0.235,0.176,1.40528676252064e-23
"CG4409",8.98211879855427e-27,0.217597165598329,0.244,0.341,1.79642375971085e-23
"nuf",9.49693338736748e-27,0.149240536089241,0.213,0.327,1.8993866774735e-23
"CG18428",1.11136725386679e-26,0.316644947740917,0.296,0.423,2.22273450773357e-23
"CG9650",1.30512336003267e-26,1.03589571759107,0.254,0.396,2.61024672006534e-23
"Galphai",1.64550380852419e-26,1.08952915983293,0.761,0.89,3.29100761704838e-23
"rad",1.83154955530606e-26,0.199796655189346,0.258,0.375,3.66309911061212e-23
"CG7028",1.99651511642129e-26,0.146262084547722,0.271,0.462,3.99303023284257e-23
"pch2",2.65234522701135e-26,-0.662092959524289,0.297,0.502,5.3046904540227e-23
"SMC2",3.84627916060421e-26,-0.495441622101299,0.281,0.474,7.69255832120841e-23
"Cndp2",4.63554532278187e-26,-0.300978461986305,0.258,0.194,9.27109064556375e-23
"jbug",5.10895572977202e-26,-0.112406987100665,0.251,0.365,1.0217911459544e-22
"nclb",6.83114465162631e-26,-0.223154588409555,0.243,0.186,1.36622893032526e-22
"CG16753",8.53047038955827e-26,-0.394484994117713,0.294,0.434,1.70609407791165e-22
"CG4829",9.58150364541215e-26,0.106184668744697,0.202,0.304,1.91630072908243e-22
"Set",1.04399370849196e-25,0.397079237087359,0.404,0.723,2.08798741698392e-22
"ab",1.19073206760293e-25,0.541805351193688,0.277,0.448,2.38146413520587e-22
"IA-2",1.23618365109326e-25,0.482558944083185,0.425,0.69,2.47236730218652e-22
"CG14075",2.95220129102768e-25,0.129677475621315,0.208,0.317,5.90440258205536e-22
"SH3PX1",3.68807190671788e-25,-0.200249165531205,0.191,0.145,7.37614381343577e-22
"kek3",9.40031246538953e-25,0.159478721286811,0.261,0.37,1.88006249307791e-21
"RpL37A",1.4471288959936e-24,0.608376377836237,0.925,0.996,2.89425779198721e-21
"CG4593",1.80139790645836e-24,-0.204166551118098,0.169,0.309,3.60279581291672e-21
"MetRS",1.80156863758643e-24,-0.196303160427901,0.231,0.353,3.60313727517285e-21
"Dredd",1.86109690598482e-24,-0.144894347204176,0.276,0.199,3.72219381196965e-21
"dpr1",1.97234078671498e-24,0.187196558426187,0.262,0.345,3.94468157342997e-21
"MagR",1.97504685338721e-24,-0.10054997526354,0.199,0.327,3.95009370677443e-21
"shot",2.32929153556314e-24,-0.322654693781502,0.246,0.488,4.65858307112629e-21
"CG10932",2.50622300432971e-24,0.165070065243861,0.179,0.298,5.01244600865941e-21
"Ank2",8.38035773444916e-24,0.692753035449726,0.361,0.538,1.67607154688983e-20
"Lsm10",1.63430551373532e-23,-0.153525877129601,0.228,0.175,3.26861102747065e-20
"RpLP2",1.86629911033717e-23,0.4543272399869,0.958,1,3.73259822067433e-20
"hdly",1.90944719580849e-23,0.216272129593874,0.239,0.366,3.81889439161698e-20
"CG15098",1.94305921436692e-23,0.117969240902633,0.172,0.293,3.88611842873383e-20
"CG1358",2.58193144298468e-23,-0.226769370336071,0.221,0.339,5.16386288596936e-20
"CG3732",2.58553624928244e-23,0.148224615536453,0.242,0.175,5.17107249856488e-20
"Gat",5.0239941610729e-23,0.56725863592768,0.215,0.339,1.00479883221458e-19
"slp1",5.43213476682204e-23,0.425974052781954,0.353,0.45,1.08642695336441e-19
"sls",7.19904732178587e-23,0.102465159278477,0.241,0.322,1.43980946435717e-19
"CG32276",7.64810993581982e-23,0.263608291764635,0.297,0.456,1.52962198716396e-19
"Ilp5",8.80185941623012e-23,0.474274819786109,0.359,0.458,1.76037188324602e-19
"GluRIA",8.88309346642045e-23,0.153268575120113,0.208,0.344,1.77661869328409e-19
"CanB",9.28966642756024e-23,0.330188778794911,0.281,0.368,1.85793328551205e-19
"CG4866",9.68905066657395e-23,-0.148534908371644,0.222,0.381,1.93781013331479e-19
"CG15210",1.74008962540025e-22,0.177741480274503,0.281,0.198,3.48017925080049e-19
"CG34417",2.4582466444257e-22,0.49857078867884,0.274,0.421,4.91649328885141e-19
"CG31705",2.72822992350542e-22,0.280252778754228,0.223,0.345,5.45645984701084e-19
"CD98hc",3.8278789116704e-22,-0.350023712169149,0.296,0.481,7.65575782334079e-19
"CG43689",3.88364363308265e-22,0.219162420469464,0.243,0.333,7.76728726616529e-19
"CG12239",7.85077714900899e-22,0.408992531565591,0.377,0.52,1.5701554298018e-18
"Doa",9.16812883526251e-22,-0.210635195440263,0.21,0.336,1.8336257670525e-18
"D",1.30510199330222e-21,0.917970256921175,0.394,0.306,2.61020398660444e-18
"vir-1",1.64249798478607e-21,0.593453736152744,0.313,0.441,3.28499596957214e-18
"egr",1.72138462940292e-21,0.231064778909082,0.232,0.329,3.44276925880585e-18
"trv",1.72848594444212e-21,0.788247060934951,0.459,0.687,3.45697188888423e-18
"CG8369",1.81333050476074e-21,0.6056817727378,0.336,0.476,3.62666100952148e-18
"Ae2",1.88060284513675e-21,-0.162128600533756,0.224,0.373,3.76120569027351e-18
"CycB",1.94573830666799e-21,-0.919183015626636,0.263,0.443,3.89147661333598e-18
"CG11970",2.89751952757132e-21,0.240575723747325,0.285,0.408,5.79503905514263e-18
"DOR",3.85292269731155e-21,0.514342832657773,0.3,0.421,7.70584539462311e-18
"nemy",4.64634903830548e-21,0.167697106420688,0.237,0.331,9.29269807661096e-18
"CG3548",5.76983079546676e-21,0.109606420331838,0.237,0.314,1.15396615909335e-17
"PCB",7.65948623674936e-21,-0.454224950942246,0.307,0.493,1.53189724734987e-17
"RpS15",1.16882800931768e-20,0.617982034338345,0.928,0.995,2.33765601863535e-17
"wrapper",1.53351930679111e-20,0.232478270901069,0.236,0.344,3.06703861358221e-17
"CG42232",2.02608028994997e-20,-0.595503855164723,0.203,0.391,4.05216057989994e-17
"dati",3.17252639638556e-20,0.128518633326286,0.136,0.246,6.34505279277113e-17
"E(spl)m3-HLH",3.55027873777977e-20,0.141427753838445,0.246,0.341,7.10055747555954e-17
"RpS11",4.43015299412814e-20,0.601741824792901,0.921,0.995,8.86030598825628e-17
"Dll",4.49901409167342e-20,0.157703325221953,0.22,0.318,8.99802818334685e-17
"CG15353",5.05538027924549e-20,0.321200351666595,0.212,0.336,1.0110760558491e-16
"CG11790",6.19779109361299e-20,0.106446849592181,0.186,0.151,1.2395582187226e-16
"para",1.02052627515932e-19,0.316688716766229,0.308,0.452,2.04105255031865e-16
"Myd88",1.25327507101065e-19,0.219300823692859,0.269,0.208,2.5065501420213e-16
"CNBP",1.44396660545319e-19,-0.135795043897451,0.897,0.998,2.88793321090637e-16
"RpLP0-like",2.24000656035416e-19,-0.527822275741585,0.21,0.396,4.48001312070832e-16
"sub",3.05930740739519e-19,-0.248120761889093,0.206,0.174,6.11861481479037e-16
"ArgRS",3.35936720720732e-19,-0.109793254619452,0.271,0.371,6.71873441441463e-16
"RpLP1",3.43809919643277e-19,0.368658459576642,0.971,1,6.87619839286554e-16
"CG32409",3.68731796215368e-19,-0.387109119550227,0.215,0.43,7.37463592430737e-16
"RpL31",5.20367199957935e-19,0.761620809286436,0.855,0.989,1.04073439991587e-15
"HIP",5.27217848786712e-19,-0.230874752544662,0.231,0.196,1.05443569757342e-15
"Cys",7.64516474203679e-19,0.338404993809299,0.216,0.148,1.52903294840736e-15
"RpS25",1.25109513891012e-18,0.347002664227279,0.979,0.999,2.50219027782024e-15
"Swip-1",1.36264257532702e-18,0.419014952816171,0.292,0.422,2.72528515065404e-15
"OstDelta",1.43716759925707e-18,0.135786721453946,0.254,0.404,2.87433519851415e-15
"par-1",1.50088739146051e-18,0.212296624864774,0.246,0.382,3.00177478292103e-15
"sick",1.60654627341861e-18,0.526940690168441,0.216,0.343,3.21309254683722e-15
"CG14894",2.06009324576931e-18,-0.173231601811538,0.28,0.412,4.12018649153862e-15
"CG32625",2.3871101539358e-18,-0.300970627540282,0.159,0.138,4.7742203078716e-15
"CG8545",2.57617611831107e-18,-0.427231317980774,0.236,0.406,5.15235223662215e-15
"CG4364",2.57673588571691e-18,-0.272995462430505,0.213,0.387,5.15347177143381e-15
"ara",3.15169602972661e-18,0.194311328264259,0.291,0.371,6.30339205945321e-15
"dac",4.18880810395506e-18,0.149769904400296,0.139,0.239,8.37761620791012e-15
"CG5590",6.26215592036595e-18,-0.382783476727764,0.241,0.2,1.25243118407319e-14
"Pka-R1",7.47390587273751e-18,0.130296968470164,0.209,0.155,1.4947811745475e-14
"Trim9",7.70608416868258e-18,0.949772173563863,0.379,0.514,1.54121683373652e-14
"Cap-D2",9.18683681854448e-18,-0.146098811925904,0.173,0.14,1.8373673637089e-14
"peng",9.72212184370273e-18,-0.26718725900411,0.203,0.175,1.94442436874055e-14
"jus",1.09018058117412e-17,0.17670302400546,0.216,0.316,2.18036116234823e-14
"CG44422",1.60640880011362e-17,0.265438073694433,0.283,0.391,3.21281760022724e-14
"CG9336",1.6139470373904e-17,0.133756249600667,0.245,0.308,3.2278940747808e-14
"cas",1.63152498022787e-17,1.72662846282201,0.385,0.316,3.26304996045574e-14
