"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"CCT7",2.55399795848077e-12,0.190327554060875,0.294,0.185,5.10799591696155e-09
"RpL28",3.49150091223779e-12,-0.178854579551945,0.928,0.896,6.98300182447557e-09
"Akh",4.48300596970728e-12,0.269975744123901,0.19,0.085,8.96601193941456e-09
"Obp99a",5.3742027802721e-12,-0.679321455600534,0.49,0.496,1.07484055605442e-08
"CG3548",6.76713882096633e-12,-0.188784587438921,0.237,0.131,1.35342776419327e-08
"hoip",7.35371008657541e-12,0.32846225254995,0.34,0.219,1.47074201731508e-08
"Ldh",7.44641502845848e-12,0.17932930966185,0.677,0.528,1.4892830056917e-08
"IntS11",7.60192504554680e-12,0.166797316181023,0.294,0.199,1.52038500910936e-08
"Hey",7.62254770131991e-12,-1.49046578005232,0.301,0.328,1.52450954026398e-08
"abd-A",8.19270332854266e-12,-1.28022820674675,0.224,0.254,1.63854066570853e-08
"Upf1",8.71068981312656e-12,0.165158130247865,0.26,0.178,1.74213796262531e-08
"CG31663",1.03917316540043e-11,-0.132499778122992,0.237,0.142,2.07834633080085e-08
"Spx",1.09624623420076e-11,0.104023879004144,0.179,0.179,2.19249246840153e-08
"vg",1.1373043185821e-11,-0.534236866151304,0.169,0.184,2.27460863716421e-08
"Cow",1.17216673787526e-11,-0.273152427930872,0.171,0.176,2.34433347575052e-08
"RpL37a",1.22581906162229e-11,-0.2713372653075,0.884,0.854,2.45163812324459e-08
"aru",1.59717530477635e-11,0.116161614887205,0.168,0.168,3.19435060955269e-08
"rpr",3.00914971975022e-11,-0.43843091919182,0.261,0.166,6.01829943950044e-08
"scro",3.33065094408817e-11,0.337877434198622,0.176,0.061,6.66130188817634e-08
"Sugb",3.87849679679129e-11,-0.100340951210477,0.225,0.124,7.75699359358257e-08
"CG17454",4.51154751801283e-11,0.276101417285034,0.243,0.142,9.02309503602565e-08
"CG31548",5.01661943826575e-11,0.159620069316115,0.19,0.096,1.00332388765315e-07
"pre-rRNA:CR45845",5.30137416764795e-11,0.408341323493588,0.306,0.184,1.06027483352959e-07
"Obp44a",5.36648630802987e-11,-0.333423298944711,0.813,0.772,1.07329726160597e-07
"RpS17",6.19564558828e-11,0.221526640064166,0.875,0.729,1.239129117656e-07
"CG34417",8.10544861816257e-11,-0.104883974368324,0.274,0.181,1.62108972363251e-07
"RpL11",8.59779993950345e-11,0.325597441926427,0.844,0.706,1.71955998790069e-07
"eEF1delta",1.0284669895815e-10,0.221503706374622,0.338,0.223,2.056933979163e-07
"geminin",2.17076618275891e-10,0.308213177741756,0.218,0.11,4.34153236551781e-07
"cdi",2.25905512290712e-10,0.213892728488727,0.806,0.649,4.51811024581424e-07
"CG7685",3.68427599789215e-10,-0.148784750602539,0.142,0.134,7.36855199578431e-07
"Cyp4g15",3.72377516468009e-10,-0.236327283180143,0.212,0.128,7.44755032936019e-07
"Smn",4.5914009608679e-10,-0.106419950829167,0.204,0.11,9.1828019217358e-07
"CG44303",4.99212528224391e-10,0.125236094511828,0.256,0.154,9.98425056448783e-07
"daw",7.15367623888754e-10,-0.109355048449464,0.252,0.154,1.43073524777751e-06
"lncRNA:CR43264",7.18905895403921e-10,0.525001903873028,0.262,0.167,1.43781179080784e-06
"Rpn2",9.54390399934156e-10,0.291607415442482,0.28,0.173,1.90878079986831e-06
"Rcc1",1.16166858320922e-09,0.45309591114268,0.203,0.095,2.32333716641844e-06
"tai",1.34507294874485e-09,0.173833275651259,0.43,0.304,2.6901458974897e-06
"CG10512",1.40368518188643e-09,0.189738154685081,0.255,0.173,2.80737036377285e-06
"CG44422",1.51861873101523e-09,0.152799543314253,0.283,0.198,3.03723746203047e-06
"RpL23A",1.56437879737155e-09,0.227204340517842,0.749,0.609,3.1287575947431e-06
"CG34228",2.06964005240641e-09,-0.209990145254052,0.291,0.208,4.13928010481281e-06
"RpL15",2.32195036265257e-09,0.188609711252426,0.881,0.745,4.64390072530514e-06
"bowl",2.56508693015453e-09,0.222188999613951,0.261,0.18,5.13017386030906e-06
"tll",2.89965717432561e-09,0.553615227045674,0.195,0.191,5.79931434865122e-06
"RpL17",4.19741760976505e-09,0.156809584894581,0.854,0.722,8.39483521953009e-06
"Akr1B",4.38518594053141e-09,-0.267666265787156,0.293,0.208,8.77037188106282e-06
"Frq1",4.45954304629356e-09,-0.428816986289404,0.272,0.197,8.91908609258712e-06
"gcm",4.46779067902404e-09,0.105506288176463,0.238,0.138,8.93558135804808e-06
"ft",4.52119646379866e-09,0.117231868204774,0.273,0.19,9.04239292759731e-06
"nop5",5.13991855999554e-09,0.398485568661332,0.255,0.151,1.02798371199911e-05
"Lmpt",5.25912733310564e-09,0.220827750066179,0.281,0.195,1.05182546662113e-05
"CG9336",5.26146727764571e-09,-0.168679918388549,0.245,0.153,1.05229345552914e-05
"Fas3",5.30514723672543e-09,-0.73142228230148,0.315,0.221,1.06102944734509e-05
"p38b",5.89535536127682e-09,-0.123044505995528,0.252,0.166,1.17907107225536e-05
"jing",6.20111331337139e-09,-0.374744253549045,0.255,0.171,1.24022266267428e-05
"rho",6.25561003297190e-09,0.144543940148512,0.269,0.179,1.25112200659438e-05
"CHMP2B",6.30014073827872e-09,-0.100413493418571,0.224,0.142,1.26002814765574e-05
"ClC-a",6.9737831261031e-09,-0.145014388157097,0.2,0.101,1.39475662522062e-05
"CG14312",7.10065166348529e-09,-1.00480447423688,0.21,0.224,1.42013033269706e-05
"eEF5",7.634174108188e-09,0.128560192833324,0.671,0.525,1.5268348216376e-05
"CG43313",8.36541722331109e-09,0.159487668255215,0.274,0.191,1.67308344466222e-05
"RpS18",8.42275307133261e-09,0.209807256969844,0.842,0.719,1.68455061426652e-05
"Dl",9.45529199182508e-09,0.498927903504697,0.321,0.227,1.89105839836502e-05
"CG14036",1.08030244259184e-08,0.173203706207311,0.133,0.023,2.16060488518369e-05
"Hacd2",1.12467143729821e-08,-0.281189619450369,0.196,0.19,2.24934287459643e-05
"CG8878",1.33824799009242e-08,0.279559074561191,0.301,0.205,2.67649598018484e-05
"CG5757",1.34233867844068e-08,0.107969676566753,0.165,0.071,2.68467735688137e-05
"fkh",1.43601062108491e-08,-0.25619585503765,0.311,0.21,2.87202124216981e-05
"fabp",1.48691386023021e-08,0.158597899291099,0.682,0.516,2.97382772046041e-05
"Ptp61F",1.51335312106862e-08,0.196947612478281,0.261,0.174,3.02670624213725e-05
"tnc",1.60578044620658e-08,-0.181435761620809,0.314,0.214,3.21156089241316e-05
"ATPCL",1.72294018310167e-08,0.17871531805259,0.136,0.119,3.44588036620333e-05
"Plp",1.77112916148099e-08,0.132958646660376,0.154,0.058,3.54225832296197e-05
"Ms",1.99148964984439e-08,0.15806677459812,0.223,0.137,3.98297929968878e-05
"RpS11",2.0336455004334e-08,-0.304031938785767,0.921,0.876,4.06729100086681e-05
"e(r)",2.33176993248016e-08,0.135678568467731,0.35,0.251,4.66353986496032e-05
"RpS9",2.36278947945856e-08,0.165791845312797,0.845,0.72,4.72557895891712e-05
"Prosalpha6",3.43117945772734e-08,0.302587881323981,0.284,0.178,6.86235891545467e-05
"Vmat",3.44726262759588e-08,-0.305250091839798,0.252,0.166,6.89452525519177e-05
"hid",3.65157297837979e-08,0.127702963507488,0.159,0.066,7.30314595675958e-05
"Pgm1",4.04916611507741e-08,-0.127593061101307,0.172,0.164,8.09833223015482e-05
"CG42342",4.14436948870812e-08,-0.287989161643325,0.358,0.254,8.28873897741624e-05
"Eip75B",4.15981175172325e-08,-0.545235380317838,0.226,0.233,8.31962350344649e-05
"neur",4.33866612106862e-08,0.496742306135017,0.252,0.155,8.67733224213724e-05
"JhI-21",4.91444858096689e-08,0.110582284136483,0.249,0.161,9.82889716193377e-05
"snRNA:U12",5.90875514888208e-08,0.252301319292777,0.22,0.138,0.000118175102977642
"Invadolysin",5.93758537308439e-08,-0.15761188787077,0.237,0.153,0.000118751707461688
"AP-2sigma",6.21591142842029e-08,-0.234024171041735,0.196,0.195,0.000124318228568406
"Dhfr",6.33140263330659e-08,0.131771903579185,0.164,0.157,0.000126628052666132
"CG3788",6.34001308736572e-08,0.359192896652524,0.247,0.16,0.000126800261747314
"beat-IIIc",6.4090332981062e-08,-0.636197308899295,0.293,0.205,0.000128180665962124
"lncRNA:CR43650",7.33695523357163e-08,0.289404919036795,0.25,0.165,0.000146739104671433
"5-HT2A",9.3497836355522e-08,0.13157090333537,0.26,0.167,0.000186995672711044
"CG3663",9.62253432602373e-08,0.206828854341847,0.181,0.084,0.000192450686520475
"Vha68-2",1.03403690999291e-07,0.20203768231953,0.274,0.191,0.000206807381998582
"RpS19a",1.03611449167582e-07,0.133574646621138,0.753,0.609,0.000207222898335164
"CG18428",1.05229723857657e-07,-0.281799391978103,0.296,0.21,0.000210459447715314
"polo",1.09376504510682e-07,0.285883235695194,0.14,0.129,0.000218753009021363
"esg",1.18188541968222e-07,-0.266799115263139,0.213,0.212,0.000236377083936444
"Ten-a",1.26912839180733e-07,-0.689845035796073,0.467,0.457,0.000253825678361466
"RpS14a",1.32500896814175e-07,0.144422020625909,0.795,0.648,0.00026500179362835
"MtnA",1.36779259471475e-07,-0.547450960480517,0.547,0.536,0.00027355851894295
"hoe1",1.40168004314413e-07,0.121175196097443,0.344,0.251,0.000280336008628825
"sif",1.41721442625007e-07,-0.112837578932261,0.21,0.204,0.000283442885250013
"CG8839",1.58026365406385e-07,0.102584346456825,0.13,0.041,0.000316052730812769
"RR48361-transposable-element",1.79045136728688e-07,0.143223345907739,0.161,0.062,0.000358090273457377
"Proc",1.80592054673715e-07,-0.737024698175404,0.276,0.21,0.000361184109347431
"Set",1.80993566751898e-07,0.155440129562681,0.404,0.281,0.000361987133503797
"borr",1.97024591398462e-07,0.377536834906159,0.27,0.175,0.000394049182796925
"Mdh2",1.97272975875888e-07,-0.205319358155664,0.268,0.185,0.000394545951751775
"chinmo",2.1490431792802e-07,-0.69534861216807,0.489,0.475,0.000429808635856039
"CycB",2.5405052626913e-07,0.248060646319467,0.263,0.179,0.00050810105253826
"CG42337",3.02022197896046e-07,-0.143149511549913,0.152,0.14,0.000604044395792092
"gro",3.47113627032319e-07,0.116593054723947,0.695,0.555,0.000694227254064638
"sgg",5.3658411989233e-07,0.188120010048292,0.285,0.191,0.00107316823978466
"CG13097",5.54385507458114e-07,0.24303966571519,0.155,0.14,0.00110877101491623
"RhoGAP100F",5.82326938405261e-07,-0.452694297731245,0.179,0.102,0.00116465387681052
"CG42709",7.04362562188041e-07,0.302880436361001,0.25,0.16,0.00140872512437608
"Prosbeta2",7.2390917718854e-07,0.110547949554998,0.308,0.218,0.00144781835437708
"SP1173",7.81148047810629e-07,0.18323612584946,0.259,0.179,0.00156229609562126
"stai",9.05299233794133e-07,-0.990256757494217,0.466,0.451,0.00181059846758827
"CG12547",9.81981906054602e-07,-0.101433518077824,0.169,0.156,0.0019639638121092
